    loop_time,loop_time_min,    pos_steps,      pos_rev,       pos_mm,    dis_steps,       dis_mm,      dis_rev,  spd_us/step,   spd_step/s,    spd_rev/s,     spd_mm/s,    direction,   event_code, rep_rate_kHz,    energy_nJ,    energy_uJ,   epoch_time
        3.544,        0.059,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,     -999.000,     -999.000,     -999.000,     -999.000
        4.448,        0.074,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987666.694
        4.628,        0.077,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987666.867
        5.451,        0.091,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987667.694
        5.642,        0.094,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987667.880
        6.606,        0.110,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987668.847
        6.786,        0.113,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987669.023
        7.710,        0.129,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987669.951
        7.840,        0.131,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987670.084
        8.774,        0.146,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987671.013
        8.935,        0.149,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987671.172
        9.838,        0.164,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987672.074
        9.999,        0.167,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987672.236
       10.933,        0.182,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987673.171
       11.094,        0.185,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987673.330
       11.967,        0.199,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987674.198
       12.107,        0.202,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987674.345
       13.061,        0.218,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987675.295
       13.212,        0.220,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987675.447
       14.105,        0.235,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987676.337
       14.256,        0.238,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987676.489
       15.159,        0.253,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987677.386
       15.310,        0.255,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987677.540
       16.163,        0.269,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987678.399
       16.324,        0.272,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987678.559
       17.248,        0.287,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987679.475
       17.398,        0.290,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987679.629
       18.292,        0.305,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987680.520
       18.452,        0.308,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987680.682
       19.366,        0.323,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987681.593
       19.506,        0.325,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987681.736
       20.410,        0.340,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987682.640
       20.550,        0.343,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987682.775
       21.454,        0.358,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987683.683
       21.604,        0.360,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987683.827
       22.568,        0.376,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987684.795
       22.719,        0.379,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987684.938
       23.612,        0.394,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987685.838
       23.803,        0.397,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987686.021
       24.777,        0.413,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987687.004
       24.958,        0.416,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987687.183
       25.891,        0.432,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987688.108
       26.052,        0.434,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987688.275
       26.945,        0.449,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987689.160
       27.106,        0.452,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987689.330
       28.090,        0.468,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987690.311
       28.260,        0.471,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987690.479
       29.194,        0.487,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987691.413
       29.344,        0.489,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987691.562
       30.318,        0.505,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987692.531
       30.469,        0.508,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987692.686
       31.342,        0.522,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987693.557
       31.523,        0.525,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987693.737
       32.386,        0.540,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987694.597
       32.547,        0.542,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987694.759
       33.451,        0.558,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987695.667
       33.601,        0.560,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987695.819
       34.485,        0.575,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987696.695
       34.646,        0.577,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987696.854
       35.579,        0.593,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987697.793
       35.730,        0.596,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987697.939
       36.663,        0.611,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987698.875
       36.834,        0.614,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987699.041
       37.788,        0.630,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987700.001
       37.968,        0.633,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987700.175
       38.912,        0.649,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987701.119
       39.093,        0.652,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987701.297
       40.026,        0.667,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987702.232
       40.187,        0.670,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987702.393
       41.080,        0.685,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987703.284
       41.231,        0.687,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987703.436
       42.205,        0.703,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987704.408
       42.356,        0.706,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987704.560
       43.279,        0.721,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987705.485
       43.430,        0.724,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987705.631
       44.384,        0.740,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987706.582
       44.594,        0.743,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987706.796
       45.398,        0.757,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987707.599
       45.718,        0.762,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987707.922
       46.532,        0.776,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987708.732
       46.843,        0.781,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987709.039
       47.626,        0.794,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987709.823
       47.947,        0.799,          0.0,        0.000,        0.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            0,       50.000,     -178.000,       -0.178,1617987710.145
       48.740,        0.812,         19.0,        0.000,        0.000,         1981,        9.000,        2.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987710.943
       49.062,        0.818,        333.0,        0.000,        1.000,         1667,        8.000,        2.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987711.262
       49.865,        0.831,       1115.0,        1.000,        5.000,          885,        4.000,        1.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987712.066
       50.156,        0.836,       1399.0,        1.000,        6.000,          601,        3.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987712.357
       51.009,        0.850,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987713.202
       51.320,        0.855,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987713.517
       52.144,        0.869,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987714.338
       52.445,        0.874,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987714.638
       53.208,        0.887,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987715.403
       53.559,        0.893,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987715.754
       54.342,        0.906,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987716.530
       54.634,        0.911,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987716.830
       55.366,        0.923,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987717.561
       55.818,        0.930,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987718.007
       56.410,        0.940,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987718.603
       56.842,        0.947,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987719.036
       57.515,        0.959,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987719.708
       57.996,        0.967,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987720.187
       58.589,        0.976,       2000.0,        2.000,       10.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987720.776
       59.071,        0.985,       2172.0,        2.000,       10.000,         1828,        9.000,        2.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987721.260
       59.713,        0.995,       2798.0,        3.000,       13.000,         1202,        6.000,        1.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987721.899
       60.085,        1.001,       3161.0,        3.000,       15.000,          839,        4.000,        1.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987722.268
       60.898,        1.015,       3954.0,        4.000,       19.000,           46,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987723.084
       61.209,        1.020,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987723.390
       62.032,        1.034,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987724.214
       62.344,        1.039,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987724.527
       63.177,        1.053,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987725.362
       63.508,        1.058,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987725.692
       64.281,        1.071,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987726.460
       64.582,        1.076,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987726.764
       65.345,        1.089,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987727.523
       65.656,        1.094,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987727.834
       66.420,        1.107,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987728.598
       66.720,        1.112,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987728.899
       67.544,        1.126,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987729.727
       67.875,        1.131,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987730.056
       68.638,        1.144,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987730.819
       68.829,        1.147,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987731.012
       69.742,        1.162,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987731.919
       70.034,        1.167,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987732.212
       70.716,        1.179,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987732.897
       71.178,        1.186,       4000.0,        5.000,       20.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987733.353
       71.871,        1.198,       4527.0,        5.000,       22.000,         1473,        7.000,        1.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987734.042
       72.192,        1.203,       4840.0,        6.000,       24.000,         1160,        5.000,        1.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987734.364
       73.015,        1.217,       5644.0,        7.000,       28.000,          356,        1.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987735.193
       73.336,        1.222,       5958.0,        7.000,       29.000,           42,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987735.509
       74.140,        1.236,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987736.312
       74.451,        1.241,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987736.624
       75.234,        1.254,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987737.407
       75.535,        1.259,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987737.705
       76.248,        1.271,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987738.422
       76.599,        1.277,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987738.769
       77.362,        1.289,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987739.535
       77.694,        1.295,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987739.865
       78.507,        1.308,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987740.672
       78.818,        1.314,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987740.991
       79.611,        1.327,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987741.774
       79.962,        1.333,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987742.133
       80.715,        1.345,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987742.884
       81.036,        1.351,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987743.207
       81.860,        1.364,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987744.029
       82.030,        1.367,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987744.191
       82.894,        1.382,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987745.059
       83.225,        1.387,       6000.0,        7.000,       30.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987745.386
       84.058,        1.401,       6362.0,        7.000,       31.000,         1638,        8.000,        2.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987746.220
       84.370,        1.406,       6666.0,        8.000,       33.000,         1334,        6.000,        1.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987746.534
       85.142,        1.419,       7419.0,        9.000,       37.000,          581,        2.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987747.309
       85.454,        1.424,       7724.0,        9.000,       38.000,          276,        1.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987747.614
       86.247,        1.437,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987748.407
       86.558,        1.443,       8000.0,       10.000,       40.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,            1,            4,       50.000,     -178.000,       -0.178,1617987748.718
