  loop_time,  pos_steps,    pos_rev,     pos_mm,  dis_steps,     dis_mm,    dis_rev,spd_us/step, spd_step/s,  spd_rev/s,   spd_mm/s,  direction, event_code
      1.366,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,          1,          0
      2.590,   -176.000,      0.000,      0.000, 239824.000,   1199.000,    299.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
      3.755,  -1311.000,     -1.000,     -6.000, 238689.000,   1193.000,    298.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
      4.939,  -2465.000,     -3.000,    -12.000, 237535.000,   1187.000,    296.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
      6.114,  -3612.000,     -4.000,    -18.000, 236388.000,   1181.000,    295.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
      7.258,  -4728.000,     -5.000,    -23.000, 235272.000,   1176.000,    294.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
      8.423,  -5865.000,     -7.000,    -29.000, 234135.000,   1170.000,    292.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
      9.507,  -6923.000,     -8.000,    -34.000, 233077.000,   1165.000,    291.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     10.612,  -8001.000,    -10.000,    -40.000, 231999.000,   1159.000,    289.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     11.646,  -9011.000,    -11.000,    -45.000, 230989.000,   1154.000,    288.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     12.670, -10009.000,    -12.000,    -50.000, 229991.000,   1149.000,    287.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     13.714, -11026.000,    -13.000,    -55.000, 228974.000,   1144.000,    286.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     14.768, -12053.000,    -15.000,    -60.000, 227947.000,   1139.000,    284.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     15.972, -13226.000,    -16.000,    -66.000, 226774.000,   1133.000,    283.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     17.067, -14293.000,    -17.000,    -71.000, 225707.000,   1128.000,    282.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     18.101, -15302.000,    -19.000,    -76.000, 224698.000,   1123.000,    280.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     19.145, -16322.000,    -20.000,    -81.000, 223678.000,   1118.000,    279.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     20.179, -17331.000,    -21.000,    -86.000, 222669.000,   1113.000,    278.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     21.223, -18350.000,    -22.000,    -91.000, 221650.000,   1108.000,    277.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     22.368, -19467.000,    -24.000,    -97.000, 220533.000,   1102.000,    275.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     23.382, -20455.000,    -25.000,   -102.000, 219545.000,   1097.000,    274.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     24.526, -21570.000,    -26.000,   -107.000, 218430.000,   1092.000,    273.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     25.530, -22547.000,    -28.000,   -112.000, 217453.000,   1087.000,    271.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     26.805, -23790.000,    -29.000,   -118.000, 216210.000,   1081.000,    270.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     27.859, -24817.000,    -31.000,   -124.000, 215183.000,   1075.000,    268.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     28.893, -25825.000,    -32.000,   -129.000, 214175.000,   1070.000,    267.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     29.947, -26853.000,    -33.000,   -134.000, 213147.000,   1065.000,    266.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     31.021, -27899.000,    -34.000,   -139.000, 212101.000,   1060.000,    265.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     32.065, -28919.000,    -36.000,   -144.000, 211081.000,   1055.000,    263.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     33.130, -29957.000,    -37.000,   -149.000, 210043.000,   1050.000,    262.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     34.204, -31006.000,    -38.000,   -155.000, 208994.000,   1044.000,    261.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     35.258, -32031.000,    -40.000,   -160.000, 207969.000,   1039.000,    259.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     36.312, -33057.000,    -41.000,   -165.000, 206943.000,   1034.000,    258.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     37.506, -34222.000,    -42.000,   -171.000, 205778.000,   1028.000,    257.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     38.591, -35281.000,    -44.000,   -176.000, 204719.000,   1023.000,    255.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     39.665, -36328.000,    -45.000,   -181.000, 203672.000,   1018.000,    254.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     40.729, -37366.000,    -46.000,   -186.000, 202634.000,   1013.000,    253.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     41.814, -38424.000,    -48.000,   -192.000, 201576.000,   1007.000,    251.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     43.008, -39585.000,    -49.000,   -197.000, 200415.000,   1002.000,    250.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     44.062, -40614.000,    -50.000,   -203.000, 199386.000,    996.000,    249.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     45.116, -41641.000,    -52.000,   -208.000, 198359.000,    991.000,    247.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     46.200, -42697.000,    -53.000,   -213.000, 197303.000,    986.000,    246.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     47.275, -43743.000,    -54.000,   -218.000, 196257.000,    981.000,    245.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     48.339, -44782.000,    -55.000,   -223.000, 195218.000,    976.000,    244.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     49.534, -45947.000,    -57.000,   -229.000, 194053.000,    970.000,    242.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     50.618, -47004.000,    -58.000,   -235.000, 192996.000,    964.000,    241.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     51.682, -48041.000,    -60.000,   -240.000, 191959.000,    959.000,    239.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     52.726, -49059.000,    -61.000,   -245.000, 190941.000,    954.000,    238.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     53.800, -50107.000,    -62.000,   -250.000, 189893.000,    949.000,    237.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     54.894, -51173.000,    -63.000,   -255.000, 188827.000,    944.000,    236.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     55.968, -52220.000,    -65.000,   -261.000, 187780.000,    938.000,    234.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     57.053, -53277.000,    -66.000,   -266.000, 186723.000,    933.000,    233.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     58.117, -54315.000,    -67.000,   -271.000, 185685.000,    928.000,    232.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     59.181, -55353.000,    -69.000,   -276.000, 184647.000,    923.000,    230.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     60.235, -56382.000,    -70.000,   -281.000, 183618.000,    918.000,    229.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     61.280, -57398.000,    -71.000,   -286.000, 182602.000,    913.000,    228.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     62.354, -58446.000,    -73.000,   -292.000, 181554.000,    907.000,    226.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     63.548, -59609.000,    -74.000,   -298.000, 180391.000,    901.000,    225.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     64.582, -60618.000,    -75.000,   -303.000, 179382.000,    896.000,    224.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     65.646, -61655.000,    -77.000,   -308.000, 178345.000,    891.000,    222.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     66.700, -62682.000,    -78.000,   -313.000, 177318.000,    886.000,    221.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     67.755, -63711.000,    -79.000,   -318.000, 176289.000,    881.000,    220.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     68.980, -64906.000,    -81.000,   -324.000, 175094.000,    875.000,    218.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     70.054, -65954.000,    -82.000,   -329.000, 174046.000,    870.000,    217.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     71.128, -67002.000,    -83.000,   -335.000, 172998.000,    864.000,    216.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     72.192, -68038.000,    -85.000,   -340.000, 171962.000,    859.000,    214.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     73.266, -69086.000,    -86.000,   -345.000, 170914.000,    854.000,    213.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     74.290, -70086.000,    -87.000,   -350.000, 169914.000,    849.000,    212.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     75.364, -71133.000,    -88.000,   -355.000, 168867.000,    844.000,    211.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     76.559, -72297.000,    -90.000,   -361.000, 167703.000,    838.000,    209.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          4
     77.684, -73089.000,    -91.000,   -365.000, 239982.000,   1199.000,    299.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     78.698, -72392.000,    -90.000,   -361.000, 239344.000,   1196.000,    299.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     79.762, -71354.000,    -89.000,   -356.000, 238306.000,   1191.000,    297.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     80.786, -70355.000,    -87.000,   -351.000, 237307.000,   1186.000,    296.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     81.850, -69318.000,    -86.000,   -346.000, 236270.000,   1181.000,    295.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     83.064, -68136.000,    -85.000,   -340.000, 235088.000,   1175.000,    293.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     84.249, -66981.000,    -83.000,   -334.000, 233933.000,   1169.000,    292.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     85.313, -65942.000,    -82.000,   -329.000, 232894.000,   1164.000,    291.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     86.388, -64895.000,    -81.000,   -324.000, 231847.000,   1159.000,    289.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     87.432, -63878.000,    -79.000,   -319.000, 230830.000,   1154.000,    288.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     88.496, -62839.000,    -78.000,   -314.000, 229791.000,   1148.000,    287.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     89.570, -61793.000,    -77.000,   -308.000, 228745.000,   1143.000,    285.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     90.664, -60724.000,    -75.000,   -303.000, 227676.000,   1138.000,    284.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     91.748, -59669.000,    -74.000,   -298.000, 226621.000,   1133.000,    283.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     92.832, -58612.000,    -73.000,   -293.000, 225564.000,   1127.000,    281.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     93.877, -57594.000,    -71.000,   -287.000, 224546.000,   1122.000,    280.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     94.931, -56566.000,    -70.000,   -282.000, 223518.000,   1117.000,    279.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     95.995, -55529.000,    -69.000,   -277.000, 222481.000,   1112.000,    278.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     97.200, -54354.000,    -67.000,   -271.000, 221306.000,   1106.000,    276.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     98.214, -53364.000,    -66.000,   -266.000, 220316.000,   1101.000,    275.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
     99.388, -52219.000,    -65.000,   -261.000, 219171.000,   1095.000,    273.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    100.583, -51055.000,    -63.000,   -255.000, 218007.000,   1090.000,    272.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    101.657, -50008.000,    -62.000,   -250.000, 216960.000,   1084.000,    271.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    102.731, -48961.000,    -61.000,   -244.000, 215913.000,   1079.000,    269.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    103.816, -47904.000,    -59.000,   -239.000, 214856.000,   1074.000,    268.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    104.900, -46848.000,    -58.000,   -234.000, 213800.000,   1069.000,    267.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    105.974, -45802.000,    -57.000,   -229.000, 212754.000,   1063.000,    265.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    107.189, -44620.000,    -55.000,   -223.000, 211572.000,   1057.000,    264.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    108.263, -43574.000,    -54.000,   -217.000, 210526.000,   1052.000,    263.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    109.287, -42575.000,    -53.000,   -212.000, 209527.000,   1047.000,    261.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    110.341, -41546.000,    -51.000,   -207.000, 208498.000,   1042.000,    260.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    111.546, -40370.000,    -50.000,   -201.000, 207322.000,   1036.000,    259.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    112.710, -39239.000,    -49.000,   -196.000, 206191.000,   1030.000,    257.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    113.764, -38213.000,    -47.000,   -191.000, 205165.000,   1025.000,    256.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    114.828, -37176.000,    -46.000,   -185.000, 204128.000,   1020.000,    255.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    115.872, -36158.000,    -45.000,   -180.000, 203110.000,   1015.000,    253.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    116.937, -35121.000,    -43.000,   -175.000, 202073.000,   1010.000,    252.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    118.001, -34083.000,    -42.000,   -170.000, 201035.000,   1005.000,    251.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    119.085, -33028.000,    -41.000,   -165.000, 199980.000,    999.000,    249.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    120.150, -31990.000,    -39.000,   -159.000, 198942.000,    994.000,    248.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    121.204, -30961.000,    -38.000,   -154.000, 197913.000,    989.000,    247.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    122.288, -29906.000,    -37.000,   -149.000, 196858.000,    984.000,    246.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    123.352, -28870.000,    -36.000,   -144.000, 195822.000,    979.000,    244.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    124.426, -27823.000,    -34.000,   -139.000, 194775.000,    973.000,    243.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    125.480, -26795.000,    -33.000,   -133.000, 193747.000,    968.000,    242.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    126.544, -25760.000,    -32.000,   -128.000, 192712.000,    963.000,    240.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    127.598, -24733.000,    -30.000,   -123.000, 191685.000,    958.000,    239.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    128.662, -23695.000,    -29.000,   -118.000, 190647.000,    953.000,    238.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    129.757, -22629.000,    -28.000,   -113.000, 189581.000,    947.000,    236.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    130.801, -21612.000,    -27.000,   -108.000, 188564.000,    942.000,    235.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    131.825, -20614.000,    -25.000,   -103.000, 187566.000,    937.000,    234.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    132.879, -19589.000,    -24.000,    -97.000, 186541.000,    932.000,    233.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    133.943, -18550.000,    -23.000,    -92.000, 185502.000,    927.000,    231.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    134.977, -17541.000,    -21.000,    -87.000, 184493.000,    922.000,    230.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    136.052, -16495.000,    -20.000,    -82.000, 183447.000,    917.000,    229.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    137.126, -15448.000,    -19.000,    -77.000, 182400.000,    912.000,    228.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    138.330, -14274.000,    -17.000,    -71.000, 181226.000,    906.000,    226.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    139.374, -13256.000,    -16.000,    -66.000, 180208.000,    901.000,    225.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    140.428, -12228.000,    -15.000,    -61.000, 179180.000,    895.000,    223.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    141.513, -11168.000,    -13.000,    -55.000, 178120.000,    890.000,    222.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    142.567, -10139.000,    -12.000,    -50.000, 177091.000,    885.000,    221.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    143.601,  -9131.000,    -11.000,    -45.000, 176083.000,    880.000,    220.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    144.685,  -8074.000,    -10.000,    -40.000, 175026.000,    875.000,    218.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    145.890,  -6900.000,     -8.000,    -34.000, 173852.000,    869.000,    217.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    146.954,  -5862.000,     -7.000,    -29.000, 172814.000,    864.000,    216.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    148.159,  -4687.000,     -5.000,    -23.000, 171639.000,    858.000,    214.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    149.193,  -3680.000,     -4.000,    -18.000, 170632.000,    853.000,    213.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    150.257,  -2642.000,     -3.000,    -13.000, 169594.000,    847.000,    211.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    151.301,  -1624.000,     -2.000,     -8.000, 168576.000,    842.000,    210.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    152.385,   -566.000,      0.000,     -2.000, 167518.000,    837.000,    209.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    153.570,    589.000,      0.000,      2.000, 166363.000,    831.000,    207.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    154.594,   1589.000,      1.000,      7.000, 165363.000,    826.000,    206.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    155.638,   2607.000,      3.000,     13.000, 164345.000,    821.000,    205.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    156.822,   3761.000,      4.000,     18.000, 163191.000,    815.000,    203.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    157.887,   4800.000,      6.000,     24.000, 162152.000,    810.000,    202.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    158.951,   5838.000,      7.000,     29.000, 161114.000,    805.000,    201.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    160.035,   6896.000,      8.000,     34.000, 160056.000,    800.000,    200.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    161.099,   7933.000,      9.000,     39.000, 159019.000,    795.000,    198.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    162.284,   9090.000,     11.000,     45.000, 157862.000,    789.000,    197.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    163.348,  10127.000,     12.000,     50.000, 156825.000,    784.000,    196.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    164.392,  11146.000,     13.000,     55.000, 155806.000,    779.000,    194.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    165.446,  12173.000,     15.000,     60.000, 154779.000,    773.000,    193.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    166.500,  13200.000,     16.000,     66.000, 153752.000,    768.000,    192.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    167.564,  14237.000,     17.000,     71.000, 152715.000,    763.000,    190.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    168.619,  15266.000,     19.000,     76.000, 151686.000,    758.000,    189.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    169.673,  16293.000,     20.000,     81.000, 150659.000,    753.000,    188.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    170.727,  17321.000,     21.000,     86.000, 149631.000,    748.000,    187.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
    171.932,  18496.000,     23.000,     92.000, 148456.000,    742.000,    185.000,   1000.000,   1000.000,      1.250,      5.000,          1,          4
